trade_date,hfq_factor
2008-02-04,1.0
2008-02-05,1.0
2008-02-13,1.0
2008-02-14,1.0
2008-02-15,1.0
2008-02-18,1.0
2008-02-19,1.0
2008-02-20,1.0
2008-02-21,1.0
2008-02-22,1.0
2008-02-25,1.0
2008-02-26,1.0
2008-02-27,1.0
2008-02-28,1.0
2008-02-29,1.0
2008-03-03,1.0
2008-03-04,1.0
2008-03-05,1.0
2008-03-06,1.0
2008-03-07,1.0
2008-03-10,1.0
2008-03-11,1.0
2008-03-12,1.0
2008-03-13,1.0
2008-03-14,1.0
2008-03-17,1.0
2008-03-18,1.0
2008-03-19,1.0
2008-03-20,1.0
2008-03-21,1.0
2008-03-24,1.0
2008-03-25,1.0
2008-03-26,1.0
2008-03-27,1.0
2008-03-28,1.0
2008-03-31,1.0
2008-04-01,1.0
2008-04-02,1.0
2008-04-03,1.0
2008-04-07,1.0
2008-04-08,1.0
2008-04-09,1.0
2008-04-10,1.0
2008-04-11,1.0
2008-04-14,1.0
2008-04-15,1.0
2008-04-16,1.0
2008-04-17,1.0
2008-04-18,1.0
2008-04-21,1.0
2008-04-22,1.0
2008-04-23,1.0
2008-04-24,1.0
2008-04-25,1.0
2008-04-28,1.0
2008-04-29,1.0
2008-04-30,1.0
2008-05-05,1.0
2008-05-06,1.0
2008-05-07,1.0
2008-05-08,1.0
2008-05-09,1.0
2008-05-12,1.0
2008-05-13,1.0
2008-05-14,1.0
2008-05-15,1.0
2008-05-16,1.0
2008-05-19,1.0
2008-05-20,1.0
2008-05-21,1.0
2008-05-22,1.0
2008-05-23,1.0
2008-05-26,1.0
2008-05-27,1.0
2008-05-28,1.0
2008-05-29,1.0
2008-05-30,1.0
2008-06-02,1.0
2008-06-03,1.0
2008-06-04,1.0
2008-06-05,1.0
2008-06-06,1.0
2008-06-10,1.0
2008-06-11,1.0
2008-06-12,1.0
2008-06-13,1.0
2008-06-16,1.0
2008-06-17,1.0
2008-06-18,1.0
2008-06-19,1.0
2008-06-20,1.0
2008-06-23,1.0
2008-06-24,1.0
2008-06-25,1.0
2008-06-26,1.0
2008-06-27,1.0
2008-06-30,1.0
2008-07-01,1.0
2008-07-02,1.0
2008-07-03,1.0
2008-07-04,1.0
2008-07-07,1.0
2008-07-08,1.0
2008-07-09,1.0
2008-07-10,1.0
2008-07-11,1.0
2008-07-14,1.0
2008-07-15,1.0
2008-07-16,1.0
2008-07-17,1.0
2008-07-18,1.0
2008-07-21,1.0
2008-07-22,1.0
2008-07-23,1.0
2008-07-24,1.0
2008-07-25,1.0
2008-07-28,1.0
2008-07-29,1.0
2008-07-30,1.0
2008-07-31,1.0
2008-08-01,1.0
2008-08-04,1.0
2008-08-05,1.0
2008-08-06,1.0
2008-08-07,1.0
2008-08-08,1.0
2008-08-11,1.0
2008-08-12,1.0
2008-08-13,1.0
2008-08-14,1.0
2008-08-15,1.0
2008-08-18,1.0
2008-08-19,1.0
2008-08-20,1.0
2008-08-21,1.0
2008-08-22,1.0
2008-08-25,1.0
2008-08-26,1.0
2008-08-27,1.0
2008-08-28,1.0
2008-08-29,1.0
2008-09-01,1.0
2008-09-02,1.0
2008-09-03,1.0
2008-09-04,1.0
2008-09-05,1.0
2008-09-08,1.0
2008-09-09,1.0
2008-09-10,1.0
2008-09-11,1.0
2008-09-12,1.0
2008-09-16,1.0
2008-09-17,1.0
2008-09-18,1.0
2008-09-19,1.0
2008-09-22,1.0
2008-09-23,1.0
2008-09-24,1.0
2008-09-25,1.0
2008-09-26,1.0
2008-10-06,1.0
2008-10-07,1.0
2008-10-08,1.0
2008-10-09,1.0
2008-10-10,1.0
2008-10-13,1.0
2008-10-14,1.0
2008-10-15,1.0
2008-10-16,1.0
2008-10-17,1.0
2008-10-20,1.0
2008-10-21,1.0
2008-10-22,1.0
2008-10-23,1.0
2008-10-24,1.0
2008-10-27,1.0
2008-10-28,1.0
2008-10-29,1.0
2008-10-30,1.0
2008-10-31,1.0
2008-11-03,1.0
2008-11-04,1.0
2008-11-05,1.0
2008-11-06,1.0
2008-11-07,1.0
2008-11-10,1.0
2008-11-11,1.0
2008-11-12,1.0
2008-11-13,1.0
2008-11-14,1.0
2008-11-17,1.0
2008-11-18,1.0
2008-11-19,1.0
2008-11-20,1.0
2008-11-21,1.0
2008-11-24,1.0
2008-11-25,1.0
2008-11-26,1.0
2008-11-27,1.0
2008-11-28,1.0
2008-12-01,1.0
2008-12-02,1.0
2008-12-03,1.0
2008-12-04,1.0
2008-12-05,1.0
2008-12-08,1.0
2008-12-09,1.0
2008-12-10,1.0
2008-12-11,1.0
2008-12-12,1.0
2008-12-15,1.0
2008-12-16,1.0
2008-12-17,1.0
2008-12-18,1.0
2008-12-19,1.0
2008-12-22,1.0
2008-12-23,1.0
2008-12-24,1.0
2008-12-25,1.0
2008-12-26,1.0
2008-12-29,1.0
2008-12-30,1.0
2008-12-31,1.0
2009-01-05,1.0
2009-01-06,1.0
2009-01-07,1.0
2009-01-08,1.0
2009-01-09,1.0
2009-01-12,1.0
2009-01-13,1.0
2009-01-14,1.0
2009-01-15,1.0
2009-01-16,1.0
2009-01-19,1.0
2009-01-20,1.0
2009-01-21,1.0
2009-01-22,1.0
2009-01-23,1.0
2009-02-02,1.0
2009-02-03,1.0
2009-02-04,1.0
2009-02-05,1.0
2009-02-06,1.0
2009-02-09,1.0
2009-02-10,1.0
2009-02-11,1.0
2009-02-12,1.0
2009-02-13,1.0
2009-02-16,1.0
2009-02-17,1.0
2009-02-18,1.0
2009-02-19,1.0
2009-02-20,1.0
2009-02-23,1.0
2009-02-24,1.0
2009-02-25,1.0
2009-02-26,1.0
2009-02-27,1.0
2009-03-02,1.0
2009-03-03,1.0
2009-03-04,1.0
2009-03-05,1.0
2009-03-06,1.0
2009-03-09,1.0
2009-03-10,1.0
2009-03-11,1.0
2009-03-12,1.0
2009-03-13,1.0
2009-03-16,1.0
2009-03-17,1.0
2009-03-18,1.0
2009-03-19,1.0
2009-03-20,1.0
2009-03-23,1.0
2009-03-24,1.0121273370389086
2009-03-25,1.0124610591900312
2009-03-26,1.0121212121212122
2009-03-27,1.0119581464872944
2009-03-30,1.0120785103170609
2009-03-31,1.0120785103170609
2009-04-01,1.0118460019743336
2009-04-02,1.01171875
2009-04-03,1.0117878192534382
2009-04-07,1.0117589416952475
2009-04-08,1.0121951219512195
2009-04-09,1.0120906801007556
2009-04-10,1.011828486939379
2009-04-13,1.0114068441064639
2009-04-14,1.0113154172560113
2009-04-15,1.011225444340505
2009-04-16,1.0111888111888112
2009-04-17,1.0113154172560113
2009-04-20,1.011111111111111
2009-04-21,1.0111992533831078
2009-04-22,1.0116335433834223
2009-04-23,1.0115606936416186
2009-04-24,1.0116902094495859
2009-04-27,1.0120906801007556
2009-04-28,1.0120300751879698
2009-04-29,1.0117130307467057
2009-04-30,1.0116504854368933
2009-05-04,1.0111888111888112
2009-05-05,1.0111162575266328
2009-05-06,1.0109539023277043
2009-05-07,1.010948905109489
2009-05-08,1.0109190172884441
2009-05-11,1.011173184357542
2009-05-12,1.0108991825613078
2009-05-13,1.0108205590622181
2009-05-14,1.0108942351339083
2009-05-15,1.010909090909091
2009-05-18,1.0108303249097472
2009-05-19,1.0107334525939176
2009-05-20,1.010840108401084
2009-05-21,1.011054813450023
2009-05-22,1.0111008325624422
2009-05-25,1.011090573012939
2009-05-26,1.0112306972391203
2009-05-27,1.0111162575266328
2009-06-01,1.010805943268798
2009-06-02,1.010776829815896
2009-06-03,1.0105913503971757
2009-06-04,1.0104895104895104
2009-06-05,1.0106053910737958
2009-06-08,1.0106761565836297
2009-06-09,1.0106714095153402
2009-06-10,1.010507880910683
2009-06-11,1.0105726872246696
2009-06-12,1.0108744902582691
2009-06-15,1.0107526881720428
2009-06-16,1.0107478728168384
2009-06-17,1.0105820105820107
2009-06-18,1.0104712041884816
2009-06-19,1.010443864229765
2009-06-22,1.0103896103896104
2009-06-23,1.0103359173126616
2009-06-24,1.0101137800252842
2009-06-25,1.010135135135135
2009-06-26,1.0101479915433402
2009-06-29,1.010041841004184
2009-06-30,1.0101479915433402
2009-07-01,1.0099626400996264
2009-07-02,1.0098765432098766
2009-07-03,1.0097680097680097
2009-07-06,1.0094302554027506
2009-07-07,1.0094899169632265
2009-07-08,1.0094191522762952
2009-07-09,1.0092165898617511
2009-07-10,1.0092414324220254
2009-07-13,1.0093786635404456
2009-07-14,1.0090737240075613
2009-07-15,1.008849557522124
2009-07-16,1.0089020771513353
2009-07-17,1.0088462956137119
2009-07-20,1.0086237872799138
2009-07-21,1.0087912087912088
2009-07-22,1.0085531004989308
2009-07-23,1.0084985835694051
2009-07-24,1.0084358523725836
2009-07-27,1.0082530949105915
2009-07-28,1.008097165991903
2009-07-29,1.0084805653710247
2009-07-30,1.0083536373129132
2009-07-31,1.008078088185796
2009-08-03,1.0077947385514778
2009-08-04,1.0076898429990389
2009-08-05,1.0078175895765473
2009-08-06,1.0080835298080162
2009-08-07,1.0084240084240084
2009-08-10,1.008342022940563
2009-08-11,1.0083131278143402
2009-08-12,1.0087719298245612
2009-08-13,1.0087209302325582
2009-08-14,1.0090056285178237
2009-08-17,1.0096774193548388
2009-08-18,1.0094043887147335
2009-08-19,1.0100208768267223
2009-08-20,1.009588493807431
2009-08-21,1.009353078721746
2009-08-24,1.0092771550057982
2009-08-25,1.0095541401273886
2009-08-26,1.0093023255813953
2009-08-27,1.0094117647058825
2009-08-28,1.0097165991902834
2009-08-31,1.0106666666666666
2009-09-01,1.0106241699867198
2009-09-02,1.0104849279161205
2009-09-03,1.0098562628336756
2009-09-04,1.0098079280751941
2009-09-07,1.0097999183340138
2009-09-08,1.0096
2009-09-09,1.0094562647754137
2009-09-10,1.009596161535386
2009-09-11,1.0094302554027506
2009-09-14,1.0092771550057982
2009-09-15,1.009234320892651
2009-09-16,1.0093859992178333
2009-09-17,1.0091848450057406
2009-09-18,1.0095162569389373
2009-09-21,1.0095275903136165
2009-09-22,1.0098441345365052
2009-09-23,1.0100586756077117
2009-09-24,1.010041841004184
2009-09-25,1.0101052631578948
2009-09-28,1.0104575163398692
2009-09-29,1.0104757747708424
2009-09-30,1.0103806228373702
2009-10-09,1.009860312243221
2009-10-12,1.0099214551467548
2009-10-13,1.0097205346294047
2009-10-14,1.0096115338406086
2009-10-15,1.009546539379475
2009-10-16,1.0095389507154213
2009-10-19,1.009298721425804
2009-10-20,1.0092165898617511
2009-10-21,1.0092592592592593
2009-10-22,1.0184458398744114
2009-10-23,1.0181818181818183
2009-10-26,1.0181047765793527
2009-10-27,1.0185991294024535
2009-10-28,1.0185404339250492
2009-10-29,1.01894397420395
2009-10-30,1.0187924830067974
2009-11-02,1.0182595182595182
2009-11-03,1.0179938744257273
2009-11-04,1.0178503608051652
2009-11-05,1.0176691729323306
2009-11-06,1.0174786165860916
2009-11-09,1.0173623937938678
2009-11-10,1.0173495754891102
2009-11-11,1.0174591381872213
2009-11-12,1.0174203113417346
2009-11-13,1.017388087310396
2009-11-16,1.016857962697274
2009-11-17,1.016906474820144
2009-11-18,1.0168458781362009
2009-11-19,1.0166962699822382
2009-11-20,1.0168097281831188
2009-11-23,1.0165609584214235
2009-11-24,1.0170289855072465
2009-11-25,1.0165551250440297
2009-11-26,1.017285766826039
2009-11-27,1.017809776430466
2009-11-30,1.0171282798833818
2009-12-01,1.0168037182695744
2009-12-02,1.0166962699822382
2009-12-03,1.0165843330980944
2009-12-04,1.0164278224397063
2009-12-07,1.0163364615919361
2009-12-08,1.0164623467600702
2009-12-09,1.016767748840528
2009-12-10,1.016725978647687
2009-12-11,1.0167857142857144
2009-12-14,1.0165960451977403
2009-12-15,1.01660777385159
2009-12-16,1.016767748840528
2009-12-17,1.017203513909224
2009-12-18,1.0175046554934823
2009-12-21,1.0174916263490883
2009-12-22,1.0179389312977098
2009-12-23,1.0177693761814746
2009-12-24,1.0172477064220182
2009-12-25,1.0173112338858197
2009-12-28,1.0169920462762112
2009-12-29,1.016985905312613
2009-12-30,1.0167498218104063
2009-12-31,1.016678495386799
2010-01-04,1.0169247389268994
2010-01-05,1.0167081407749732
2010-01-06,1.0167378917378918
2010-01-07,1.0171658144631117
2010-01-08,1.0171595472800292
2010-01-11,1.0171470266326157
2010-01-12,1.0168943206326384
2010-01-13,1.0175766641735229
2010-01-14,1.0173431734317344
2010-01-15,1.0172921265636499
2010-01-18,1.0172350568390174
2010-01-19,1.017203513909224
2010-01-20,1.0177358490566037
2010-01-21,1.017702448210923
2010-01-22,1.017709118311982
2010-01-25,1.018021472392638
2010-01-26,1.0184893784421716
2010-01-27,1.0187475069804546
2010-01-28,1.0188603531300162
2010-01-29,1.018875502008032
2010-02-01,1.019191506737444
2010-02-02,1.0192071924805886
2010-02-03,1.0186804451510334
2010-02-04,1.0187699680511182
2010-02-05,1.019191506737444
2010-02-08,1.0191758465932272
2010-02-09,1.0190746753246753
2010-02-10,1.0188679245283017
2010-02-11,1.0188527878058564
2010-02-12,1.0186581976974989
2010-02-22,1.0187176423735562
2010-02-23,1.0188830855765367
2010-02-24,1.0186360031720858
2010-02-25,1.01839530332681
2010-02-26,1.0185331230283912
2010-03-01,1.0182808245818746
2010-03-02,1.0183881064162754
2010-03-03,1.0182808245818746
2010-03-04,1.0187027457222444
2010-03-05,1.0186507936507938
2010-03-08,1.0184675834970531
2010-03-09,1.0183737294761532
2010-03-10,1.0184675834970531
2010-03-11,1.0184169278996866
2010-03-12,1.0187027457222444
2010-03-15,1.018913480885312
2010-03-16,1.018898271009248
2010-03-17,1.0185770750988143
2010-03-18,1.0186064924782265
2010-03-19,1.0185112248916894
2010-03-22,1.0184748427672956
2010-03-23,1.0186064924782265
2010-03-24,1.0185844207196522
2010-03-25,1.018784972022382
2010-03-26,1.0184821077467556
2010-03-29,1.018056089127929
2010-03-30,1.0180491551459292
2010-03-31,1.0182029434546864
2010-04-01,1.0179938744257273
2010-04-02,1.0179047619047619
2010-04-06,1.0178503608051652
2010-04-07,1.0179594956056555
2010-04-08,1.0181958962446767
2010-04-09,1.0180699730872742
2010-04-12,1.0182950564421955
2010-04-13,1.0179938744257273
2010-04-14,1.0179938744257273
2010-04-15,1.0179938744257273
2010-04-16,1.0182382615444316
2010-04-19,1.0191602119853242
2010-04-20,1.0192150449713817
2010-04-21,1.0189058728881737
2010-04-22,1.0193336075689017
2010-04-23,1.0194295163290616
2010-04-26,1.019607843137255
2010-04-27,1.0200085142613877
2010-04-28,1.019982993197279
2010-04-29,1.0201026518391787
2010-04-30,1.0199406024607551
2010-05-04,1.0202324580284117
2010-05-05,1.0201112537441162
2010-05-06,1.0210573476702507
2010-05-07,1.0213539300318037
2010-05-10,1.0212381382738362
2010-05-11,1.0215102974828376
2010-05-12,1.0212189616252823
2010-05-13,1.020805666223993
2010-05-14,1.021010281627179
2010-05-17,1.0219421101774044
2010-05-18,1.0215102974828376
2010-05-19,1.0217693376563224
2010-05-20,1.0218808193668527
2010-05-21,1.0216490096729618
2010-05-24,1.020935412026726
2010-05-25,1.021422060164084
2010-05-26,1.0215201465201464
2010-05-27,1.0211521152115213
2010-05-28,1.0211998195760035
2010-05-31,1.0217391304347827
2010-06-01,1.0219626168224298
2010-06-02,1.0219831618334894
2010-06-03,1.021993448759944
2010-06-04,1.022003745318352
2010-06-07,1.0225852955309949
2010-06-08,1.0225311601150529
2010-06-09,1.021911421911422
2010-06-10,1.0221176470588236
2010-06-11,1.0219728845254792
2010-06-17,1.0221489161168709
2010-06-18,1.0223809523809522
2010-06-21,1.0218910107126222
2010-06-22,1.021931871208586
2010-06-23,1.0221384832783795
2010-06-24,1.0220553730642892
2010-06-25,1.0222012281530468
2010-06-28,1.0222748815165879
2010-06-29,1.0232558139534884
2010-06-30,1.0235588972431076
2010-07-01,1.0238578680203045
2010-07-02,1.0237493683678625
2010-07-05,1.023967363590005
2010-07-06,1.023429710867398
2010-07-07,1.023429710867398
2010-07-08,1.023429710867398
2010-07-09,1.0228155339805827
2010-07-12,1.0225311601150529
2010-07-13,1.0228821811100293
2010-07-14,1.0227162880618657
2010-07-15,1.033300198807157
2010-07-16,1.033102766798419
2010-07-19,1.0323827936201064
2010-07-20,1.031798766018035
2010-07-21,1.0317686107159791
2010-07-22,1.031484962406015
2010-07-23,1.0313230481533429
2010-07-26,1.0312937879495563
2010-07-27,1.0314111579934366
2010-07-28,1.0306776556776556
2010-07-29,1.0304545454545453
2010-07-30,1.0306355738454505
2010-08-02,1.0301123595505617
2010-08-03,1.030593607305936
2010-08-04,1.0304407087687413
2010-08-05,1.0309611829944545
2010-08-06,1.0304545454545453
2010-08-09,1.030426884650318
2010-08-10,1.0312499999999998
2010-08-11,1.031177291763611
2010-08-12,1.0315591144606688
2010-08-13,1.031177291763611
2010-08-16,1.0304961310878469
2010-08-17,1.0304545454545453
2010-08-18,1.0305796439981745
2010-08-19,1.030426884650318
2010-08-20,1.0307904411764706
2010-08-23,1.0310904872389792
2010-08-24,1.0309754969949145
2010-08-25,1.0317234848484846
2010-08-26,1.0316784869976359
2010-08-27,1.0315442561205272
2010-08-30,1.0310904872389792
2010-08-31,1.0313523631258774
2010-09-01,1.0313964386129335
2010-09-02,1.0310760667903525
2010-09-03,1.0312499999999998
2010-09-06,1.0305378304466728
2010-09-07,1.0305796439981745
2010-09-08,1.0306917086578105
2010-09-09,1.031104921077066
2010-09-10,1.0312063344201212
2010-09-13,1.0309611829944545
2010-09-14,1.0310472659870251
2010-09-15,1.0314111579934366
2010-09-16,1.032180595581172
2010-09-17,1.0322425409047162
2010-09-20,1.0321960595867372
2010-09-21,1.032180595581172
2010-09-27,1.0319047619047619
2010-09-28,1.0322270322270322
2010-09-29,1.0321497120921304
2010-09-30,1.0315888731730316
2010-10-08,1.0306495882891127
2010-10-11,1.029777777777778
2010-10-12,1.029476462824461
2010-10-13,1.0292576419213975
2010-10-14,1.02885443583118
2010-10-15,1.0277432712215322
2010-10-18,1.0278008298755186
2010-10-19,1.027402862985685
2010-10-20,1.02734693877551
2010-10-21,1.02766308835673
2010-10-22,1.0367278797996662
2010-10-25,1.035903712770298
2010-10-26,1.0361990950226245
2010-10-27,1.0364087712039718
2010-10-28,1.0364087712039718
2010-10-29,1.0369592608147837
2010-11-01,1.0359330338913844
2010-11-02,1.0361247947454844
2010-11-03,1.0363786688714345
2010-11-04,1.0358744394618835
2010-11-05,1.0355125100887812
2010-11-08,1.0350877192982457
2010-11-09,1.035426731078905
2010-11-10,1.0358160358160358
2010-11-11,1.0356131121003642
2010-11-12,1.0373990650233742
2010-11-15,1.037193575655114
2010-11-16,1.0387836051123844
2010-11-17,1.0394265232974909
2010-11-18,1.0390417036379769
2010-11-19,1.038698328935796
2010-11-22,1.0391633288829552
2010-11-23,1.0396932792061344
2010-11-24,1.0395505617977527
2010-11-25,1.039111111111111
2010-11-26,1.0392857142857141
2010-11-29,1.0396396396396395
2010-11-30,1.040109389243391
2010-12-01,1.0399999999999998
2010-12-02,1.0397650248531405
2010-12-03,1.0398370303304663
2010-12-06,1.03971119133574
2010-12-07,1.0394795872588605
2010-12-08,1.0399092970521542
2010-12-09,1.0403484640073362
2010-12-10,1.0401459854014596
2010-12-13,1.0389725420726308
2010-12-14,1.0389725420726308
2010-12-15,1.0390763765541742
2010-12-16,1.039111111111111
2010-12-17,1.0391982182628063
2010-12-20,1.039927404718693
2010-12-21,1.0390590324012428
2010-12-22,1.0393912264995524
2010-12-23,1.0393383996423782
2010-12-24,1.039747064137308
2010-12-27,1.0403484640073362
2010-12-28,1.040854224698236
2010-12-29,1.0409112040911204
2010-12-30,1.040854224698236
2010-12-31,1.0404040404040404
2011-01-04,1.0396396396396395
2011-01-05,1.0396396396396395
2011-01-06,1.0398912058023573
2011-01-07,1.0396039603960396
2011-01-10,1.0401459854014596
2011-01-11,1.039819004524887
2011-01-12,1.0396396396396395
2011-01-13,1.0396217919855921
2011-01-14,1.0399455288243304
2011-01-17,1.0411214953271029
2011-01-18,1.0412951665884562
2011-01-19,1.0405716920239743
2011-01-20,1.0417061611374407
2011-01-21,1.0411985018726593
2011-01-24,1.0413728255759285
2011-01-25,1.0415094339622641
2011-01-26,1.0413533834586466
2011-01-27,1.0406842348589922
2011-01-28,1.0405716920239743
2011-01-31,1.040256175663312
2011-02-01,1.0401643085349157
2011-02-09,1.0405529953917052
2011-02-10,1.040036396724295
2011-02-11,1.0399999999999998
2011-02-14,1.038545773105563
2011-02-15,1.038630377524144
2011-02-16,1.0383944153577662
2011-02-17,1.0384615384615385
2011-02-18,1.0387665198237885
2011-02-21,1.0381778741865508
2011-02-22,1.0392331698617923
2011-02-23,1.0392331698617923
2011-02-24,1.0389898094816128
2011-02-25,1.03886925795053
2011-02-28,1.038512035010941
2011-03-01,1.0383442265795206
2011-03-02,1.0385795703638756
2011-03-03,1.0384279475982534
2011-03-04,1.0378820490744727
2011-03-07,1.0369282417121275
2011-03-08,1.0369747899159665
2011-03-09,1.0371464753060362
2011-03-10,1.0377682403433477
2011-03-11,1.0381282495667246
2011-03-14,1.0380952380952382
2011-03-15,1.0387665198237885
2011-03-16,1.0382276281494354
2011-03-17,1.0385964912280703
2011-03-18,1.0384951881014874
2011-03-21,1.0387153541575012
2011-03-22,1.0384279475982534
2011-03-23,1.038012958963283
2011-03-24,1.038012958963283
2011-03-25,1.0374946740519813
2011-03-28,1.0376229157759727
2011-03-29,1.0376712328767124
2011-03-30,1.0377682403433477
2011-03-31,1.0380787537862397
2011-04-01,1.0375266524520255
2011-04-06,1.0368354960234407
2011-04-07,1.0368663594470047
2011-04-08,1.0366666666666666
2011-04-11,1.0366819508128386
2011-04-12,1.0366513952519785
2011-04-13,1.0364238410596027
2011-04-14,1.0364389233954452
2011-04-15,1.0363186132893107
2011-04-18,1.0362139917695472
2011-04-19,1.0369747899159665
2011-04-20,1.0370526315789474
2011-04-21,1.036697247706422
2011-04-22,1.0369592608147837
2011-04-25,1.0375747224594365
2011-04-26,1.0378331900257953
2011-04-27,1.037898363479759
2011-04-28,1.0381944444444444
2011-04-29,1.037898363479759
2011-05-03,1.0377844568484327
2011-05-04,1.038698328935796
2011-05-05,1.0387153541575012
2011-05-06,1.0387665198237885
2011-05-09,1.0386813186813186
