trade_date,hfq_factor
2006-12-11,1.0108017282765243
2006-12-12,1.0107655502392345
2006-12-13,1.0107398568019093
2006-12-14,1.010531242686637
2006-12-15,1.010204081632653
2006-12-18,1.0100829038763164
2006-12-19,1.010076130765786
2006-12-20,1.0100446428571428
2006-12-21,1.0100558659217878
2006-12-22,1.010213345438039
2006-12-25,1.01
2006-12-26,1.01
2006-12-27,1.009698275862069
2006-12-28,1.009517766497462
2006-12-29,1.0091463414634145
2007-01-04,1.0091074681238617
2007-01-05,1.0090927460092949
2007-01-08,1.0088582677165354
2007-01-09,1.0086855819339895
2007-01-10,1.008495374740419
2007-01-11,1.008525956801819
2007-01-12,1.0088582677165354
2007-01-15,1.0085518814139112
2007-01-16,1.008393956351427
2007-01-17,1.0083287062742923
2007-01-18,1.0084602368866329
2007-01-19,1.0082735797021511
2007-01-22,1.0078947368421052
2007-01-23,1.0077720207253886
2007-01-24,1.0076831142222982
2007-01-25,1.0078643830828382
2007-01-26,1.007671326287078
2007-01-29,1.0075137752546335
2007-01-30,1.007508760220257
2007-01-31,1.007935108446482
2007-02-01,1.0080500894454383
2007-02-02,1.0084841628959276
2007-02-05,1.0085910652920962
2007-02-06,1.008365867261573
2007-02-07,1.0082599118942732
2007-02-08,1.0080760947595118
2007-02-09,1.008105187319885
2007-02-12,1.0078740157480315
2007-02-13,1.0077226703277844
2007-02-14,1.007532641446267
2007-02-15,1.0073313782991202
2007-02-16,1.007256894049347
2007-02-26,1.0072011521843496
2007-02-27,1.007935108446482
2007-02-28,1.0077386070507308
2007-03-01,1.0079744816586922
2007-03-02,1.0078685084805035
2007-03-05,1.0080028454561623
2007-03-06,1.0078616352201257
2007-03-07,1.0075859743762643
2007-03-08,1.0075376884422111
2007-03-09,1.0075
2007-03-12,1.0075025008336111
2007-03-13,1.007508760220257
2007-03-14,1.0076439612705963
2007-03-15,1.0075744824103685
2007-03-16,1.007645259938838
2007-03-19,1.0074478649453824
2007-03-20,1.0074380165289256
2007-03-21,1.0073649754500817
2007-03-22,1.007274490785645
2007-03-23,1.007328990228013
2007-03-26,1.007223113964687
2007-03-27,1.007171314741036
2007-03-28,1.0071213799651844
2007-03-29,1.0070488721804511
2007-03-30,1.0070654733867168
2007-04-02,1.0069273399014778
2007-04-03,1.0068597560975612
2007-04-04,1.0068006649539065
2007-04-05,1.0067720090293455
2007-04-06,1.006689460383529
2007-04-09,1.0065779856746089
2007-04-10,1.0065075921908893
2007-04-11,1.006377551020408
2007-04-12,1.0062963481180915
2007-04-13,1.0062893081761006
2007-04-16,1.0061551087402545
2007-04-17,1.006169454346038
2007-04-18,1.0061889698803466
2007-04-19,1.0064442216812257
2007-04-20,1.0061779242174629
2007-04-23,1.00593197996309
2007-04-24,1.005918716296199
2007-04-25,1.0059140491523195
2007-04-26,1.0058441558441558
2007-04-27,1.0058441558441558
2007-04-30,1.005625
2007-05-08,1.0054904831625182
2007-05-09,1.0054817882811549
2007-05-10,1.0055201177625122
2007-05-11,1.0055350553505535
2007-05-14,1.0055012224938875
2007-05-15,1.0056875631951465
2007-05-16,1.0056039850560399
2007-05-17,1.0054638173870811
2007-05-18,1.0054804530507855
2007-05-21,1.0054545454545454
2007-05-22,1.005426917510854
2007-05-23,1.0053437833986463
2007-05-24,1.0053680066801862
2007-05-25,1.005232558139535
2007-05-28,1.005155229694123
2007-05-29,1.0050420168067227
2007-05-30,1.0054112554112553
2007-05-31,1.0052508751458575
2007-06-01,1.0053648068669527
2007-06-04,1.0058885108610311
2007-06-05,1.0055548697691643
2007-06-06,1.0056109725685785
2007-06-07,1.0054851292052658
2007-06-08,1.0054216867469878
2007-06-11,1.0053304904051172
2007-06-12,1.0051299589603284
2007-06-13,1.0050296188666594
2007-06-14,1.0051107325383304
2007-06-15,1.005068138303863
2007-06-18,1.0049439683586026
2007-06-19,1.0049196457855034
2007-06-20,1.0049723756906077
2007-06-21,1.0049911268855367
2007-06-22,1.0050590219224282
2007-06-25,1.0053041018387554
2007-06-26,1.005294117647059
2007-06-27,1.0050704225352112
2007-06-28,1.0052101424105593
2007-06-29,1.0053769864977895
2007-07-02,1.005415814177398
2007-07-03,1.0053552302749018
2007-07-04,1.005414510889183
2007-07-05,1.0056811008711022
2007-07-06,1.0055072818504467
2007-07-09,1.0053577806881773
2007-07-10,1.005388576218417
2007-07-11,1.0053892215568863
2007-07-12,1.0053298590548383
2007-07-13,1.0053191489361701
2007-07-16,1.0054067043133486
2007-07-17,1.0053571428571428
2007-07-18,1.0052724077328647
2007-07-19,1.0053191489361701
2007-07-20,1.0051311288483467
2007-07-23,1.004875934554123
2007-07-24,1.0048387096774194
2007-07-25,1.004788252819749
2007-07-26,1.0047679593134138
2007-07-27,1.0047679593134138
2007-07-30,1.0045876236109694
2007-07-31,1.004590899816364
2007-08-01,1.0047318611987381
2007-08-02,1.0046564569536425
2007-08-03,1.0044986504048785
2007-08-06,1.0043478260869565
2007-08-07,1.004324843825084
2007-08-08,1.0043499275012082
2007-08-09,1.0042694497153701
2007-08-10,1.0042787867262528
2007-08-13,1.004297994269341
2007-08-14,1.004233301975541
2007-08-15,1.0042202006939887
2007-08-16,1.0042857142857142
2007-08-17,1.004348246207363
2007-08-20,1.0040927694406547
2007-08-21,1.0040668775417985
2007-08-22,1.003991130820399
2007-08-23,1.003965805939896
2007-08-24,1.0038809831824063
2007-08-27,1.0038547198903547
2007-08-28,1.0038619979402679
2007-08-29,1.003897791251624
2007-08-30,1.0038613351638923
2007-08-31,1.0038145291175722
2007-09-03,1.003722392257424
2007-09-04,1.0037818304059165
2007-09-05,1.003800354699772
2007-09-06,1.0037653752824032
2007-09-07,1.0038119440914866
2007-09-10,1.0037770689944603
2007-09-11,1.00390625
2007-09-12,1.003901508583319
2007-09-13,1.0038142057975927
2007-09-14,1.0037971479200067
2007-09-17,1.003722700198544
2007-09-18,1.0037291787519682
2007-09-19,1.0037685285989448
2007-09-20,1.0037190082644627
2007-09-21,1.0037344398340249
2007-09-24,1.0037144036318613
2007-09-25,1.0037251655629138
2007-09-26,1.0037593984962405
2007-09-27,1.0037593984962405
2007-09-28,1.003659429129056
2007-10-08,1.0035931012456085
2007-10-09,1.0035748331744518
2007-10-10,1.0035702951443985
2007-10-11,1.003522504892368
2007-10-12,1.003515625
2007-10-15,1.0034456355283308
2007-10-16,1.0033982782057091
2007-10-17,1.0034246575342465
2007-10-18,1.0035019455252918
2007-10-19,1.0035341239299458
2007-10-22,1.0036600244001626
2007-10-23,1.0036043251902282
2007-10-24,1.0035584374505773
2007-10-25,1.0037107281273192
2007-10-26,1.0036939747167952
2007-10-29,1.0036446100267271
2007-10-30,1.0035828025477707
2007-10-31,1.003543865175618
2007-11-01,1.003565768621236
2007-11-02,1.0036354823073195
2007-11-05,1.0036945812807883
2007-11-06,1.0037506251041841
2007-11-07,1.0037403374615577
2007-11-08,1.0039383861368807
2007-11-09,1.0039717563989408
2007-11-12,1.0040192926045015
2007-11-13,1.004017857142857
2007-11-14,1.003879979306777
2007-11-15,1.0039332226204003
2007-11-16,1.003974913876866
2007-11-19,1.004010337759558
2007-11-20,1.0039591764912899
2007-11-21,1.0040035587188612
2007-11-22,1.0041709148206506
2007-11-23,1.0041451731761237
2007-11-26,1.0041732356487063
2007-11-27,1.0042384854478665
2007-11-28,1.0042613636363635
2007-11-29,1.0041250343752866
2007-11-30,1.0042150618209067
2007-12-03,1.0041778850617398
2007-12-04,1.0041288191577211
2007-12-05,1.0040200107200286
2007-12-06,1.004013556903318
2007-12-07,1.0039473684210527
2007-12-10,1.0038809831824063
2007-12-11,1.0038806484994827
2007-12-12,1.003952916373858
2007-12-13,1.0040953767746632
2007-12-14,1.0040232454179705
2007-12-17,1.0041284403669726
2007-12-18,1.0041740098321121
2007-12-19,1.0040801523256868
2007-12-20,1.0039918389071232
2007-12-21,1.00394252672157
2007-12-24,1.0038425412005807
2007-12-25,1.0038487854943552
2007-12-26,1.003839590443686
2007-12-27,1.0037754845205134
2007-12-28,1.0037783375314862
2008-01-02,1.0037917087967645
2008-01-03,1.0037761181505411
2008-01-04,1.003717472118959
2008-01-07,1.0036839950880065
2008-01-08,1.0036948846374907
2008-01-09,1.0036351886258987
2008-01-10,1.0036043251902282
2008-01-11,1.0035810918351107
2008-01-14,1.0035488958990537
2008-01-15,1.0035768221921946
2008-01-16,1.0036867114533836
2008-01-17,1.0037597125908597
2008-01-18,1.0037704231252618
2008-01-21,1.0039525691699605
2008-01-22,1.0042800076089025
2008-01-23,1.0041178623718887
2008-01-24,1.0041167322294393
2008-01-25,1.0040643063583816
2008-01-28,1.0043037490436113
2008-01-29,1.0042861224878559
2008-01-30,1.0043727528908755
2008-01-31,1.0044295698395511
2008-02-01,1.004481625336122
2008-02-04,1.004074241738343
2008-02-05,1.0041825448461752
2008-02-13,1.0042735042735043
2008-02-14,1.0042289258528334
2008-02-15,1.0042836744407424
2008-02-18,1.0041942399105228
2008-02-19,1.0041227668346313
2008-02-20,1.004201680672269
2008-02-21,1.0042512990080301
2008-02-22,1.0044165276278338
2008-02-25,1.0045569620253165
2008-02-26,1.0045750305002032
2008-02-27,1.0044426893079277
2008-02-28,1.0044607454401269
2008-02-29,1.004427390791027
2008-03-03,1.0043058080566454
2008-03-04,1.0044018389905116
2008-03-05,1.0044528003166435
2008-03-06,1.0044191299224197
2008-03-07,1.0044709388971684
2008-03-10,1.004632012352033
2008-03-11,1.0046334431630972
2008-03-12,1.0047493403693932
2008-03-13,1.0048982257537824
2008-03-14,1.0049374588545095
2008-03-17,1.0051287896056533
2008-03-18,1.0054015124234785
2008-03-19,1.0052619270346117
2008-03-20,1.005113055334621
2008-03-21,1.0050933786078098
2008-03-24,1.0052619270346117
2008-03-25,1.0052478134110787
2008-03-26,1.0052631578947369
2008-03-27,1.005450581395349
2008-03-28,1.0052368206679856
2008-03-31,1.0054015124234785
2008-04-01,1.0056782334384857
2008-04-02,1.0057251908396947
2008-04-03,1.0056137724550898
2008-04-07,1.005282310130297
2008-04-08,1.0052527139021827
2008-04-09,1.0054837923470632
2008-04-10,1.0054691298006806
2008-04-11,1.0054328141977544
2008-04-14,1.005716463414634
2008-04-15,1.0057077625570776
2008-04-16,1.005829770695686
2008-04-17,1.0060056052315494
2008-04-18,1.0061796209832463
2008-04-21,1.006173686376732
2008-04-22,1.0061374795417348
2008-04-23,1.0058237349553514
2008-04-24,1.005294117647059
2008-04-25,1.005294117647059
2008-04-28,1.0054282267792523
2008-04-29,1.0053699284009547
2008-04-30,1.0051049347702778
2008-05-05,1.0050279329608938
2008-05-06,1.0050772876001355
2008-05-07,1.0052934948829548
2008-05-08,1.0051741979993103
2008-05-09,1.0052484254723584
2008-05-12,1.0052198120867648
2008-05-13,1.0053116147308783
2008-05-14,1.005103776794828
2008-05-15,1.0051712250057458
2008-05-16,1.005204718945177
2008-05-19,1.005239869585468
2008-05-20,1.0054898133463464
2008-05-21,1.0053782717820008
2008-05-22,1.0054744525547445
2008-05-23,1.0055018950972001
2008-05-26,1.0056532663316584
2008-05-27,1.00564617314931
2008-05-28,1.005510653930933
2008-05-29,1.0056497175141244
2008-05-30,1.0055963188658128
2008-06-02,1.0055831265508686
2008-06-03,1.0055748265609517
2008-06-04,1.0056947608200455
2008-06-05,1.0057625816365732
2008-06-06,1.0057751540041067
2008-06-10,1.0063060538116593
2008-06-11,1.0064129970072682
2008-06-12,1.006519849319038
2008-06-13,1.0066844919786095
2008-06-16,1.0067194266089294
2008-06-17,1.006932676012941
2008-06-18,1.0066264173170372
2008-06-19,1.0071724577621932
2008-06-20,1.0069241421757193
2008-06-23,1.0070532915360502
2008-06-24,1.0069530284301607
2008-06-25,1.0067284688995215
2008-06-26,1.0066874721355328
2008-06-27,1.0070444583594238
2008-06-30,1.0070955534531694
2008-07-01,1.0073445405581851
2008-07-02,1.0074013157894737
2008-07-03,1.0071793235481812
2008-07-04,1.0072335637357337
2008-07-07,1.0068723274282223
2008-07-08,1.0068233510235027
2008-07-09,1.006605989430417
2008-07-10,1.0066735874239952
2008-07-11,1.0067456153500225
2008-07-14,1.0066854850690834
2008-07-15,1.0069465884532263
2008-07-16,1.007186202491217
2008-07-17,1.007240547063556
2008-07-18,1.007038948850305
2008-07-21,1.0067986100619428
2008-07-22,1.0068243858052774
2008-07-23,1.0068545316070068
2008-07-24,1.0066410861865407
2008-07-25,1.0067385444743935
2008-07-28,1.0066656791586432
2008-07-29,1.0068150840527033
2008-07-30,1.0068451475509583
2008-07-31,1.0070071628776083
2008-08-01,1.0069305405821654
2008-08-04,1.0071101279823036
2008-08-05,1.0072138505931387
2008-08-06,1.0071656050955413
2008-08-07,1.007183908045977
2008-08-08,1.0075238254472496
2008-08-11,1.0079730687455706
2008-08-12,1.007985803016859
2008-08-13,1.0080256821829856
2008-08-14,1.0080457715000894
2008-08-15,1.0079829696647153
2008-08-18,1.0083689789845638
2008-08-19,1.0082903463522477
2008-08-20,1.007679180887372
2008-08-21,1.0079914757591901
2008-08-22,1.0081330200614496
2008-08-25,1.0080688542227003
2008-08-26,1.0083783280580898
2008-08-27,1.0083210059171597
2008-08-28,1.00825839603597
2008-08-29,1.0080906148867315
2008-09-01,1.0083302480562755
2008-09-02,1.0084889643463497
2008-09-03,1.0086091448249475
2008-09-04,1.008604206500956
2008-09-05,1.0087565674255692
2008-09-08,1.0090162292125826
2008-09-09,1.009
2008-09-10,1.0089463220675945
2008-09-11,1.0092345577672892
2008-09-12,1.0092307692307692
2008-09-16,1.0096380381237955
2008-09-17,1.01006486244688
2008-09-18,1.0102342506254265
2008-09-19,1.0093032871614638
2008-09-22,1.0084570569441833
2008-09-23,1.0091001011122345
2008-09-24,1.0089856230031948
2008-09-25,1.0086588416394073
2008-09-26,1.008587786259542
2008-10-06,1.009061619009263
2008-10-07,1.0092860090796534
2008-10-08,1.0096297881446608
2008-10-09,1.009771986970684
2008-10-10,1.0101948346171272
2008-10-13,1.009712928987697
2008-10-14,1.0099711943274983
2008-10-15,1.0100671140939597
2008-10-16,1.0107142857142857
2008-10-17,1.01056338028169
2008-10-20,1.0102810143934202
2008-10-21,1.0104142559592686
2008-10-22,1.0106559318020365
2008-10-23,1.010747551946501
2008-10-24,1.01105379513633
2008-10-27,1.011820330969267
2008-10-28,1.011491317671093
2008-10-29,1.0118733509234827
2008-10-30,1.0116519937856032
2008-10-31,1.011832763607678
2008-11-03,1.011917372881356
2008-11-04,1.011914217633042
2008-11-05,1.0115177885845918
2008-11-06,1.0118358758548132
2008-11-07,1.011676180591593
2008-11-10,1.01067615658363
2008-11-11,1.0109462417903186
2008-11-12,1.0107965451055663
2008-11-13,1.0103543488265072
2008-11-14,1.0100468854655056
2008-11-17,1.0098922840184656
2008-11-18,1.0105534709193245
2008-11-19,1.009861932938856
2008-11-20,1.010128291694801
2008-11-21,1.010167193854496
2008-11-24,1.0106939163498099
2008-11-25,1.010643330179754
2008-11-26,1.0106182161396886
2008-11-27,1.01036866359447
2008-11-28,1.0107168373422244
2008-12-01,1.0105757931844888
2008-12-02,1.010625737898465
2008-12-03,1.0101397025687247
2008-12-04,1.00992501102779
2008-12-05,1.0098511383537656
2008-12-08,1.0094379194630871
2008-12-09,1.0096380381237955
2008-12-10,1.0093906510851418
2008-12-11,1.0096815834767643
2008-12-12,1.0100671140939597
2008-12-15,1.0100401606425702
2008-12-16,1.0098944591029024
2008-12-17,1.0099557522123896
2008-12-18,1.0097360450021635
2008-12-19,1.0097003664582884
2008-12-22,1.0098857644991215
2008-12-23,1.0103615012664058
2008-12-24,1.0105238540692236
2008-12-25,1.0105757931844888
2008-12-26,1.0105882352941176
2008-12-29,1.0106182161396886
2008-12-30,1.010737294201861
2008-12-31,1.0108407612623465
2009-01-05,1.0104651162790697
2009-01-06,1.0101191814706543
2009-01-07,1.010135135135135
2009-01-08,1.010392609699769
2009-01-09,1.010250569476082
2009-01-12,1.010243569314819
2009-01-13,1.0104553903345725
2009-01-14,1.010035682426405
2009-01-15,1.010062611806798
2009-01-16,1.009825327510917
2009-01-19,1.0097318339100345
2009-01-20,1.0097150259067358
2009-01-21,1.009765625
2009-01-22,1.0095785440613028
2009-01-23,1.0096607986260198
2009-02-02,1.0095969289827256
2009-02-03,1.0093244923331954
2009-02-04,1.0090945836701697
2009-02-05,1.0091949325704945
2009-02-06,1.0087702202299746
2009-02-09,1.008627300613497
2009-02-10,1.008558387219475
2009-02-11,1.0085388994307403
2009-02-12,1.00865218227264
2009-02-13,1.0082432679978017
2009-02-16,1.008100810081008
2009-02-17,1.008313319785701
2009-02-18,1.0086922928336877
2009-02-19,1.0086405529953917
2009-02-20,1.0084921683336479
2009-02-23,1.0082720588235294
2009-02-24,1.0086621751684313
2009-02-25,1.0086872586872586
2009-02-26,1.0090036014405763
2009-02-27,1.0093167701863355
2009-03-02,1.009189299571166
2009-03-03,1.0092879256965943
2009-03-04,1.0086872586872586
2009-03-05,1.0086405529953917
2009-03-06,1.0087243117487399
2009-03-09,1.0089928057553958
2009-03-10,1.0088687426093812
2009-03-11,1.0089144215530903
2009-03-12,1.0089928057553958
2009-03-13,1.0090506838294448
2009-03-16,1.0088321884200195
2009-03-17,1.0085291887793784
2009-03-18,1.0085356600910471
2009-03-19,1.008364312267658
2009-03-20,1.0083705357142858
2009-03-23,1.0081833060556464
2009-03-24,1.0081403762662808
2009-03-25,1.0082979900424118
2009-03-26,1.0079801383223976
2009-03-27,1.0079505300353357
2009-03-30,1.0079886383809693
2009-03-31,1.0079169598874032
2009-04-01,1.0077868143277384
2009-04-02,1.0077081192189106
2009-04-03,1.0077319587628866
2009-04-07,1.0076962544894819
2009-04-08,1.0079603750221122
2009-04-09,1.0078781512605042
2009-04-10,1.0076309988129557
2009-04-13,1.032392719986642
2009-04-14,1.0325067024128687
2009-04-15,1.0328201657925902
2009-04-16,1.0328423903842898
2009-04-17,1.0332078055460459
2009-04-20,1.032561262168513
2009-04-21,1.0329931972789115
2009-04-22,1.0341910468805076
2009-04-23,1.034053010356328
2009-04-24,1.0343059239610963
2009-04-27,1.035030697002528
2009-04-28,1.0349046419575387
2009-04-29,1.0337332637802121
2009-04-30,1.0335814436558768
2009-05-04,1.032446897474494
2009-05-05,1.0324089542265285
2009-05-06,1.0319868095630669
2009-05-07,1.0318764377259284
2009-05-08,1.031647634584013
2009-05-11,1.0322098621949194
2009-05-12,1.0316321539214088
2009-05-13,1.0312852765682954
2009-05-14,1.0316786414108425
2009-05-15,1.0315447154471544
2009-05-18,1.0313915857605178
2009-05-21,10.321192052980132
2009-05-22,10.323333333333334
2009-05-25,10.32013201320132
2009-05-26,10.324414715719065
2009-05-27,10.319078947368421
2009-06-01,10.304552590266876
2009-06-02,10.305993690851734
2009-06-03,10.29800307219662
2009-06-04,10.296636085626911
2009-06-05,10.297546012269938
2009-06-08,10.29618320610687
2009-06-09,10.295731707317072
2009-06-10,10.292168674698795
2009-06-11,10.294385432473444
2009-06-12,10.299382716049383
2009-06-15,10.29483282674772
2009-06-16,10.295281582952816
2009-06-17,10.291729323308271
2009-06-18,10.28613569321534
2009-06-19,10.28279883381924
2009-06-22,10.282387190684133
2009-06-23,10.28279883381924
2009-06-24,10.28034682080925
2009-06-25,10.280752532561506
2009-06-26,10.28034682080925
2009-06-29,10.274787535410765
2009-06-30,10.27517730496454
2009-07-01,10.269444444444446
2009-07-02,10.265027322404372
2009-07-03,10.26251691474966
2009-07-06,10.259012016021362
2009-07-07,10.26251691474966
2009-07-08,10.262162162162163
2009-07-09,10.258666666666667
2009-07-10,10.259358288770054
2009-07-13,10.262872628726287
2009-07-14,10.255599472990777
2009-07-15,10.252604166666666
2009-07-16,10.250645994832041
2009-07-17,10.25
2009-07-20,10.244332493702771
2009-07-21,10.248399487836107
2009-07-22,10.243718592964823
2009-07-23,10.240694789081884
2009-07-24,10.239506172839507
2009-07-27,10.233173076923077
2009-07-28,10.233173076923077
2009-07-29,10.245880861850443
2009-07-30,10.241293532338307
2009-07-31,10.234582829504234
2009-08-03,10.230952380952381
2009-08-04,10.232335329341318
2009-08-05,10.235151515151516
2009-08-06,10.240694789081884
2009-08-07,10.248399487836107
2009-08-10,10.248399487836107
2009-08-11,10.248081841432224
2009-08-12,10.26040268456376
2009-08-13,10.256953642384106
2009-08-14,10.263945578231292
2009-08-17,10.280752532561506
2009-08-18,10.277539341917025
2009-08-19,10.293051359516616
2009-08-20,10.279942279942281
2009-08-21,10.275568181818182
2009-08-24,10.274398868458276
2009-08-25,10.285294117647057
2009-08-26,10.278335724533717
2009-08-27,10.281976744186046
2009-08-28,10.29129129129129
2009-08-31,10.313915857605178
2009-09-01,10.310897435897436
2009-09-02,10.306962025316455
2009-09-03,10.289120715350222
2009-09-04,10.287407407407407
2009-09-07,10.285714285714285
2009-09-08,10.279538904899137
2009-09-09,10.277142857142858
2009-09-10,10.280752532561506
2009-09-11,10.27401129943503
2009-09-14,10.269444444444446
2009-09-15,10.268698060941828
2009-09-16,10.27247191011236
2009-09-17,10.267955801104973
2009-09-18,10.277539341917025
2009-09-21,10.277539341917025
2009-09-22,10.28613569321534
2009-09-23,10.291729323308271
2009-09-24,10.287407407407407
2009-09-25,10.28998505231689
2009-09-28,10.298921417565484
2009-09-29,10.298461538461538
2009-09-30,10.295281582952816
2009-10-09,10.279538904899137
2009-10-12,10.281976744186046
2009-10-13,10.276747503566334
2009-10-14,10.274398868458276
2009-10-15,10.273239436619718
2009-10-16,10.273624823695346
2009-10-19,10.266483516483516
2009-10-20,10.263229308005428
2009-10-21,10.26358695652174
2009-10-22,10.265027322404372
2009-10-23,10.26040268456376
2009-10-26,10.26005361930295
2009-10-27,10.267586206896551
2009-10-28,10.267586206896551
2009-10-29,10.27401129943503
2009-10-30,10.27170868347339
2009-11-02,10.262162162162163
2009-11-03,10.259012016021362
2009-11-04,10.257978723404255
2009-11-05,10.257294429708223
2009-11-06,10.255599472990777
2009-11-09,10.255263157894737
2009-11-10,10.25392670157068
2009-11-11,10.255599472990777
2009-11-12,10.255936675461742
2009-11-13,10.253594771241831
2009-11-16,10.245880861850443
2009-11-17,10.245880861850443
2009-11-18,10.246192893401014
2009-11-19,10.245569620253164
2009-11-20,10.246192893401014
2009-11-23,10.244949494949495
2009-11-24,10.251948051948052
2009-11-25,10.247133757961784
2009-11-26,10.25832223701731
2009-11-27,10.265753424657534
2009-11-30,10.256953642384106
2009-12-01,10.253594771241831
2009-12-02,10.250645994832041
2009-12-03,10.250970245795601
2009-12-04,10.245880861850443
2009-12-07,10.244949494949495
2009-12-08,10.249037227214377
2009-12-09,10.253594771241831
2009-12-10,10.251948051948052
2009-12-11,10.252275682704811
2009-12-14,10.248717948717948
2009-12-15,10.251295336787564
2009-12-16,10.252275682704811
2009-12-17,10.257978723404255
2009-12-18,10.264305177111716
2009-12-21,10.264665757162346
2009-12-22,10.271328671328671
2009-12-23,10.270194986072424
2009-12-24,10.262872628726287
2009-12-25,10.264665757162346
2009-12-28,10.259705488621151
2009-12-29,10.257978723404255
2009-12-30,10.252604166666666
2009-12-31,10.251948051948052
2010-01-04,10.255263157894737
2010-01-05,10.252933507170795
2010-01-06,10.254927726675428
2010-01-07,10.26005361930295
2010-01-08,10.259358288770054
2010-01-11,10.257978723404255
2010-01-12,10.254927726675428
2010-01-13,10.263945578231292
2010-01-14,10.261103633916553
2010-01-15,10.26040268456376
2010-01-18,10.259705488621151
2010-01-19,10.259012016021362
2010-01-20,10.267217630853995
2010-01-21,10.265389876880985
2010-01-22,10.267955801104973
2010-01-25,10.270571827057182
2010-01-26,10.277539341917025
2010-01-27,10.280752532561506
2010-01-28,10.281159420289857
2010-01-29,10.281976744186046
2010-02-01,10.28613569321534
2010-02-02,10.28698224852071
2010-02-03,10.279136690647483
2010-02-04,10.280752532561506
2010-02-05,10.28613569321534
2010-02-08,10.28613569321534
2010-02-09,10.285714285714285
2010-02-10,10.281159420289857
2010-02-11,10.281159420289857
2010-02-12,10.278335724533717
2010-02-22,10.279136690647483
2010-02-23,10.283211678832116
2010-02-24,10.279942279942281
2010-02-25,10.275568181818182
2010-02-26,10.276353276353278
2010-03-01,10.272855133614629
2010-03-02,10.27401129943503
2010-03-03,10.272089761570827
2010-03-04,10.279136690647483
2010-03-05,10.278735632183908
2010-03-08,10.277142857142858
2010-03-09,10.274787535410765
2010-03-10,10.276353276353278
2010-03-11,10.275960170697013
2010-03-12,10.28034682080925
2010-03-15,10.283625730994151
2010-03-16,10.281567489114659
2010-03-17,10.27517730496454
2010-03-18,10.276353276353278
2010-03-19,10.273624823695346
